0.6656 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
7.7624 	EXP 	Created end_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='end_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='感谢您参与本次研究！请按空格键退出。', units='height', win=Window(...), wrapWidth=1)
7.7995 	EXP 	instru_text: autoDraw = True
8.9942 	EXP 	Imported data\temp_trials_1.csv as conditions, 20 conditions, 6 params
8.9944 	EXP 	Created sequence: random, trialTypes=20, nReps=1, seed=None
8.9946 	EXP 	New trial (rep=0, index=0): OrderedDict([('condition', 1), ('gender', 'male'), ('high_trust_img', 'stimuli/0-6-11.jpg'), ('identity', 6), ('low_trust_img', 'stimuli/0-6-1.jpg'), ('range', 1.53125)])
8.9984 	DATA 	Keypress: space
9.0016 	EXP 	instru_text: autoDraw = False
9.0016 	EXP 	block_instr_text: autoDraw = True
10.5770 	DATA 	Keypress: space
10.5920 	EXP 	block_instr_text: autoDraw = False
10.5920 	EXP 	fixation_text: autoDraw = True
11.6229 	EXP 	fixation_text: autoDraw = False
11.6229 	EXP 	image_t1: image = 'stimuli/0-6-11.jpg'
11.6229 	EXP 	image_t1: autoDraw = True
11.6229 	EXP 	slider_image: autoDraw = True
14.1206 	DATA 	Keypress: 5
14.1349 	EXP 	image_t1: autoDraw = False
14.1349 	EXP 	slider_image: autoDraw = False
14.1349 	EXP 	fixation_text: autoDraw = True
15.1426 	EXP 	fixation_text: autoDraw = False
15.1426 	EXP 	confidence_T1_text: autoDraw = True
15.1426 	EXP 	slider_confidence_t1: autoDraw = True
17.1802 	DATA 	Keypress: 5
17.1830 	EXP 	confidence_T1_text: autoDraw = False
17.1830 	EXP 	slider_confidence_t1: autoDraw = False
17.1830 	EXP 	fixation_text: autoDraw = True
18.1917 	EXP 	fixation_text: autoDraw = False
18.1917 	EXP 	image_t2: image = 'stimuli/0-6-1.jpg'
18.1917 	EXP 	image_t2: autoDraw = True
18.1917 	EXP 	slider_image_t2: autoDraw = True
18.8867 	DATA 	Keypress: 6
18.9066 	EXP 	image_t2: autoDraw = False
18.9066 	EXP 	slider_image_t2: autoDraw = False
18.9066 	EXP 	fixation_text: autoDraw = True
19.9159 	EXP 	fixation_text: autoDraw = False
19.9159 	EXP 	confidence2_text: autoDraw = True
19.9159 	EXP 	slider_confidence_t2: autoDraw = True
21.6545 	EXP 	New trial (rep=0, index=1): OrderedDict([('condition', 1), ('gender', 'male'), ('high_trust_img', 'stimuli/0-3-4.jpg'), ('identity', 3), ('low_trust_img', 'stimuli/0-3-16.jpg'), ('range', 0.96875)])
21.6591 	DATA 	Keypress: 7
21.6637 	EXP 	confidence2_text: autoDraw = False
21.6637 	EXP 	slider_confidence_t2: autoDraw = False
21.6637 	EXP 	block_instr_text: autoDraw = True
23.2909 	DATA 	Keypress: space
23.3038 	EXP 	block_instr_text: autoDraw = False
23.3038 	EXP 	fixation_text: autoDraw = True
24.3134 	EXP 	fixation_text: autoDraw = False
24.3134 	EXP 	image_t1: image = 'stimuli/0-3-4.jpg'
24.3134 	EXP 	image_t1: autoDraw = True
24.3134 	EXP 	slider_image: autoDraw = True
25.9277 	DATA 	Keypress: 1
25.9310 	EXP 	image_t1: autoDraw = False
25.9310 	EXP 	slider_image: autoDraw = False
25.9310 	EXP 	fixation_text: autoDraw = True
26.9384 	EXP 	fixation_text: autoDraw = False
26.9384 	EXP 	confidence_T1_text: autoDraw = True
26.9384 	EXP 	slider_confidence_t1: autoDraw = True
27.2951 	DATA 	Keypress: 1
27.2992 	EXP 	confidence_T1_text: autoDraw = False
27.2992 	EXP 	slider_confidence_t1: autoDraw = False
27.2992 	EXP 	fixation_text: autoDraw = True
28.3060 	EXP 	fixation_text: autoDraw = False
28.3060 	EXP 	image_t2: image = 'stimuli/0-3-16.jpg'
28.3060 	EXP 	image_t2: autoDraw = True
28.3060 	EXP 	slider_image_t2: autoDraw = True
28.5745 	DATA 	Keypress: 2
28.5888 	EXP 	image_t2: autoDraw = False
28.5888 	EXP 	slider_image_t2: autoDraw = False
28.5888 	EXP 	fixation_text: autoDraw = True
29.5964 	EXP 	fixation_text: autoDraw = False
29.5964 	EXP 	confidence2_text: autoDraw = True
29.5964 	EXP 	slider_confidence_t2: autoDraw = True
30.7543 	DATA 	Keypress: 2
30.7616 	EXP 	New trial (rep=0, index=2): OrderedDict([('condition', 2), ('gender', 'female'), ('high_trust_img', 'stimuli/1-7-18.jpg'), ('identity', 7), ('low_trust_img', 'stimuli/1-7-1.jpg'), ('range', 1.46875)])
30.7678 	EXP 	confidence2_text: autoDraw = False
30.7678 	EXP 	slider_confidence_t2: autoDraw = False
30.7678 	EXP 	block_instr_text: autoDraw = True
32.4446 	DATA 	Keypress: space
32.4575 	EXP 	block_instr_text: autoDraw = False
32.4575 	EXP 	fixation_text: autoDraw = True
33.4745 	EXP 	fixation_text: autoDraw = False
33.4745 	EXP 	image_t1: image = 'stimuli/1-7-1.jpg'
33.4745 	EXP 	image_t1: autoDraw = True
33.4745 	EXP 	slider_image: autoDraw = True
34.8675 	DATA 	Keypress: 3
34.8714 	EXP 	image_t1: autoDraw = False
34.8714 	EXP 	slider_image: autoDraw = False
34.8714 	EXP 	fixation_text: autoDraw = True
35.8724 	EXP 	fixation_text: autoDraw = False
35.8724 	EXP 	confidence_T1_text: autoDraw = True
35.8724 	EXP 	slider_confidence_t1: autoDraw = True
36.0989 	DATA 	Keypress: 3
36.1143 	EXP 	confidence_T1_text: autoDraw = False
36.1143 	EXP 	slider_confidence_t1: autoDraw = False
36.1143 	EXP 	fixation_text: autoDraw = True
37.1237 	EXP 	fixation_text: autoDraw = False
37.1237 	EXP 	image_t2: image = 'stimuli/1-7-18.jpg'
37.1237 	EXP 	image_t2: autoDraw = True
37.1237 	EXP 	slider_image_t2: autoDraw = True
37.3964 	DATA 	Keypress: 4
37.4099 	EXP 	image_t2: autoDraw = False
37.4099 	EXP 	slider_image_t2: autoDraw = False
37.4099 	EXP 	fixation_text: autoDraw = True
38.4144 	EXP 	fixation_text: autoDraw = False
38.4144 	EXP 	confidence2_text: autoDraw = True
38.4144 	EXP 	slider_confidence_t2: autoDraw = True
38.6945 	EXP 	New trial (rep=0, index=3): OrderedDict([('condition', 2), ('gender', 'female'), ('high_trust_img', 'stimuli/1-4-13.jpg'), ('identity', 4), ('low_trust_img', 'stimuli/1-4-6.jpg'), ('range', 2.0)])
38.6985 	DATA 	Keypress: 4
38.7022 	EXP 	confidence2_text: autoDraw = False
38.7022 	EXP 	slider_confidence_t2: autoDraw = False
38.7022 	EXP 	block_instr_text: autoDraw = True
39.6300 	DATA 	Keypress: space
39.6434 	EXP 	block_instr_text: autoDraw = False
39.6434 	EXP 	fixation_text: autoDraw = True
40.6529 	EXP 	fixation_text: autoDraw = False
40.6529 	EXP 	image_t1: image = 'stimuli/1-4-6.jpg'
40.6529 	EXP 	image_t1: autoDraw = True
40.6529 	EXP 	slider_image: autoDraw = True
41.4611 	DATA 	Keypress: escape
43.0299 	EXP 	window1: mouseVisible = True
